ward_code,Observation
E05011789,40.4
E05011790,67.4
E05011791,2210.3
E05011792,2888.6
E05011793,1000.9
E05011794,5740.9
E05011795,1505.7
E05011796,129.8
E05011797,853.3
E05011798,958.6
E05011799,74.4
E05011800,170.3
E05011801,220.4
E05011802,1708.7
E05011803,61.8
E05011804,917.7
E05011805,1152.5
E05011806,49.3
E05011807,70.3
E05011808,169.6
E05011809,140.9
E05011810,197.6
E05011811,48.8
E05011812,330.3
E05011813,145
E05011814,2937.2
E05011815,111.6
E05011816,103.3
E05011817,2879.6
E05011818,2068.2
E05011819,405.6
E05011820,4142.9
E05011821,2589.9
E05011822,120.9
E05011823,86.5
E05011824,129.4
E05011825,4122.3
E05011826,3183.5
E05011827,120.2
E05011828,671
E05011829,186.6
E05011830,236.8
E05011831,279
E05011832,3301.6
E05011833,170.8
E05011834,84
E05011835,319
E05011836,212.9
E05011837,40.4
E05011838,1672.7
E05011839,41.2
E05011840,42.8
E05011841,62.7
E05011842,56.3
E05011843,216.4
E05011844,86
E05011845,397.2
E05011846,1889.9
E05011847,1097.1
E05011848,890.8
E05011849,1949.9
E05011850,509.2
E05011851,165.3
E05011852,26.4
E05011853,83.2
E05011854,103.1
E05011855,1989.2
E05011856,568.6
E05011857,247.2
E05011858,39.9
E05011859,45.3
E05011860,1878.5
E05011861,46.6
E05011862,68.8
E05011863,41.5
E05011864,70.1
E05011865,97.9
E05011866,78.2
E05011867,44.6
E05011868,87.4
E05011869,96.4
E05011870,2321.6
E05011871,411.2
E05011872,1037.2
E05011874,84.9
E05011875,111.8
E05011877,74.6
E05011878,487.7
E05011879,124.5
E05011880,96.7
E05011881,153.6
E05011882,2864.3
E05011883,88.4
E05011884,613.1
E05011885,963.4
E05011886,292.1
E05011887,86
E05011888,202.9
E05011889,423.2
E05011890,48.2
E05011891,74
E05011892,184.9
E05011893,92.3
E05011894,163.8
E05011895,305.9
E05011896,873.3
E05011897,2747.9
E05011898,3728.8
E05011899,202.6
E05011900,1548.8
E05011901,775.6
E05011902,334.3
E05011903,77.1
E05011904,215.9
E05011905,88.4
E05011906,115.4
E05011907,302.1
E05011908,567.5
E05011909,374.5
E05011910,30.5
E05011911,258.7
E05011912,47.8
E05011913,2817.7
E05011914,1583.2
E05011915,3567.7
E05011916,812
E05011917,736.5
E05011918,3522.6
E05011919,746.8
E05011920,2136.2
E05011921,23.6
E05011922,399.2
E05011923,31.2
E05011924,1222.9
E05011925,27.7
E05011926,34.6
E05011927,1218.3
E05011928,29.2
E05011929,34.5
E05011930,1401.3
E05011931,36.2
E05011932,167.1
E05011933,108.1
E05011934,2617.8
E05011935,776.2
E05011936,904.5
E05011937,2946
E05011938,3737.4
E05011939,2591.4
E05011940,3359.6
E05011941,2189.9
E05011942,1357.3
E05011943,2101.6
E05011944,2049.4
E05011945,3755.5
E05011946,2137.3
E05011947,1068
E05011948,958.1
E05011949,435.8
E05011950,340
E05011951,5765.8
E05011952,2333.4
E05011953,3051.3
E05011954,4800.3
E05011955,160.7
E05011956,2998.3
E05011957,111
E05011958,130.2
E05011959,98.2
E05011960,85.4
E05011961,673.7
E05011962,151.8
E05011963,1094
E05011964,28.8
E05011965,82.4
E05011966,604
E05011967,847.1
E05011968,66.9
E05011969,210
E05011970,136.9
E05011971,189.3
E05011972,88.3
E05011973,1108.2
E05011974,885
E05011975,607.6
E05011976,1393.8
E05011977,1527.3
E05011978,3937.4
E05011979,58.6
E05011980,30
E05011981,224.2
E05011982,87.9
E05011983,160.1
E05011984,281.3
E05011985,607.8
E05011986,655.9
E05011987,516.8
E05011988,972.1
E05011989,1582
E05011990,389.6
E05011991,378.1
E05011992,514.7
E05011993,874.5
E05011994,2741.3
E05011995,1025.4
E05011996,1822.2
E05011997,1181.3
E05011998,453.7
E05011999,262.7
E05012000,224
E05012001,688.4
E05012002,12.9
E05012003,172.1
E05012004,49.3
E05012005,11.6
E05012006,144.7
E05012007,232.1
E05012008,612.3
E05012009,195.1
E05012010,2740.2
E05012011,22
E05012012,32.3
E05012013,2284.2
E05012014,146.7
E05012015,4815.9
E05012016,165
E05012017,159.6
E05012018,957.1
E05012019,1184.8
E05012020,42.9
E05012021,60.7
E05012022,1413.3
E05012023,876.9
E05012024,468.8
E05012025,157.8
E05012026,715.5
E05012027,568.6
E05012028,2724.8
E05012029,2642.5
E05012030,2905
E05012031,1559.3
E05012032,712.4
E05012033,1613.9
E05012034,2719.6
E05012035,3677.5
E05012036,2320
E05012037,1836.6
E05012038,2444.3
E05012039,228.5
E05012040,50.7
E05012041,49.6
E05012042,92.7
E05012043,730.6
E05012044,1563.7
E05012045,1528.8
E05012046,1562.6
E05012047,2195.3
E05012048,464.2
E05012049,1221.1
E05012050,695.5
E05012051,2575.2
E05012052,900.3
E05012053,414.2
E05012054,1131.8
E05012055,1854.7
E05012056,1213.7
E05012057,329.6
E05012058,113.4
E05012059,278.4
E05012060,209.8
E05012061,1396.1
E05012062,173.8
E05012063,464.4
E05012064,125.5
E05012065,741.3
E05012066,1830.6
E05012067,766.2
E05012068,1560.4
E05012069,962.6
E05012070,196.7
E05012071,4132.6
E05012072,1501.1
E05012073,78.8
E05012074,765.2
E05012075,43
E05012076,2754.4
E05012077,72.4
E05012078,73.6
E05012079,318.4
E05012080,1660.4
E05012081,295
E05012082,865.1
E05012083,103.5
E05012085,1405.1
E05012088,2305.4
E05012093,116.3
E05012097,43.5
E05012098,46.5
E05012100,945.9
E05012102,941
E05012104,636.8
E05012105,81.5
E05012106,4356
E05012107,4517.9
E05012108,164
E05012109,1422.6
E05012110,119.7
E05012111,4875.5
E05012112,3222.3
E05012113,2776.9
E05012114,277.9
E05012115,2851.2
E05012116,3403.4
E05012117,5624.7
E05012118,2316.9
E05012119,5015.5
E05012120,3024
E05012121,2733.2
E05012122,176.6
E05012123,111.5
E05012124,5762
E05012125,2739.4
E05012126,3498.5
E05012127,858.3
E05012128,731.9
E05012129,4950.7
E05012130,3594.3
E05012131,2199.9
E05012132,103.2
E05012133,75.2
E05012134,113.2
E05012135,101.9
E05012136,261.3
E05012137,190.6
E05012138,38.4
E05012139,82.4
E05012140,69.9
E05012141,4770.2
E05012142,3577.1
E05012143,1165.8
E05012144,313.6
E05012145,1810
E05012146,272.3
E05012147,62.8
E05012148,5743.9
E05012149,272.7
E05012150,1496
E05012151,2269.1
E05012152,839.1
E05012153,1702.6
E05012154,2352.9
E05012155,2544.4
E05012156,196.1
E05012157,191.7
E05012158,3588.3
E05012159,295.5
E05012160,805.9
E05012161,38.5
E05012162,72.6
E05012163,107.1
E05012164,450.8
E05012165,787.3
E05012166,370.4
E05012167,156.6
E05012168,301.8
E05012169,182.6
E05012170,90.6
E05012171,116.6
E05012172,228.1
E05012173,263.7
E05012174,70.6
E05012175,191
E05012176,49.3
E05012177,680.2
E05012178,302.3
E05012179,1013.8
E05012180,4917.4
E05012181,4665.8
E05012182,4391.7
E05012183,3935.2
E05012184,1628
E05012185,2688.6
E05012186,2658.4
E05012187,1743
E05012188,912.7
E05012189,1294.9
E05012190,2230.2
E05012191,2329.7
E05012192,155.7
E05012193,2465.5
E05012194,4917.4
E05012195,2978.8
E05012196,4330.5
E05012197,6984.3
E05012198,3251.5
E05012199,2594.9
E05012200,3992.3
E05012201,1492.1
E05012202,1976.1
E05012203,5687.6
E05012204,274.5
E05012205,109.5
E05012206,1228.1
E05012207,7448.2
E05012208,2330
E05012209,2792
E05012210,4825.5
E05012211,4878.8
E05012212,212.1
E05012213,607
E05012214,66.5
E05012215,405.4
E05012216,139.3
E05012217,3987.8
E05012218,1043.4
E05012219,1285.4
E05012220,961.9
E05012221,5128.5
E05012222,2569.7
E05012223,479.8
E05012224,76.3
E05012225,187.5
E05012226,891.2
E05012227,1000.5
E05012228,5098.5
E05012229,2173.9
E05012230,2368
E05012231,1542.8
E05012232,451.3
E05012233,1997.8
E05012234,106.4
E05012235,122.9
E05012236,103.1
E05012237,5189.5
E05012238,4689.9
E05012239,124.8
E05012240,149.2
E05012241,61.3
E05012242,1609.4
E05012243,424.4
E05012244,2109.5
E05012245,2434.2
E05012246,3665
E05012247,223.6
E05012248,3522.3
E05012249,277.9
E05012250,578.5
E05012251,353.4
E05012252,1460.7
E05012253,3659.7
E05012254,3144.7
E05012255,706.3
E05012256,4804.9
E05012257,1351.1
E05012258,432.4
E05012259,7722.8
E05012260,3774.6
E05012261,2275.9
E05012262,2663.1
E05012263,3420.4
E05012264,6142.9
E05012265,2248.6
E05012266,1933.6
E05012267,2668.1
E05012268,3946.5
E05012269,1887
E05012270,6457.9
E05012271,4584.2
E05012272,7355.6
E05012273,5799.1
E05012274,3365.6
E05012275,3022
E05012276,4223.7
E05012277,4803.7
E05012278,4400.4
E05012279,2113.7
E05012280,3312.4
E05012281,9134.2
E05012282,3912.1
E05012283,2623.8
E05012284,4542
E05012285,3401.9
E05012286,13676.7
E05012287,8194
E05012288,4961.9
E05012289,2735.9
E05012290,1246.4
E05012291,871.7
E05012292,5342.9
E05012293,857.4
E05012294,3785.6
E05012295,2349.7
E05012296,4214.9
E05012297,42.7
E05012298,67.1
E05012299,374.8
E05012300,40.5
E05012301,438.8
E05012302,312.5
E05012303,86.1
E05012304,749.7
E05012305,285.2
E05012306,303.6
E05012307,2921.5
E05012308,715
E05012309,3123.6
E05012310,3489.2
E05012311,429.8
E05012312,1870.5
E05012313,2278.8
E05012314,956
E05012315,2833.6
E05012316,43.6
E05012317,168.5
E05012318,3730.4
E05012319,307.7
E05012320,720.1
E05012321,61
E05012322,22
E05012323,33.6
E05012324,30.3
E05012325,116
E05012326,49.9
E05012327,99.9
E05012328,3104
E05012329,2697.5
E05012330,214.9
E05012331,5821.3
E05012332,49.3
E05012333,55.7
E05012334,2807.4
E05012335,2615.2
E05012336,3212.1
E05012337,136.7
E05012338,1296.2
E05012339,34.3
E05012340,41.9
E05012341,1990.9
E05012342,1497.9
E05012343,4345.2
E05012344,115.5
E05012345,400.8
E05012346,1378.9
E05012347,1433.7
E05012348,96.4
E05012349,167.2
E05012350,64
E05012351,61
E05012352,104.7
E05012353,219.3
E05012354,185.3
E05012355,63.1
E05012392,594.8
E05012393,2508.6
E05012394,860.6
E05012395,4756.9
E05012396,656.6
E05012397,1106.3
E05012398,2554.8
E05012399,2336.1
E05012400,1226.3
E05012401,462.8
E05012402,1690.9
E05012403,7620.9
E05012404,4368.6
E05012405,1560.7
E05012406,4753.9
E05012407,5115.8
E05012408,6876.4
E05012409,3432
E05012410,6803.2
E05012411,725
E05012412,4926.3
E05012413,916.4
E05012414,2585.1
E05012415,1064.8
E05012416,17.8
E05012417,26
E05012418,237
E05012419,122.6
E05012420,23.1
E05012421,29.2
E05012422,178.6
E05012423,504.1
E05012424,252.1
E05012425,833
E05012426,315.1
E05012427,40.7
E05012428,93.5
E05012429,20
E05012430,30.3
E05012431,63.8
E05012432,2964.6
E05012433,16.5
E05012434,1221.7
E05012435,379.5
E05012436,31.1
E05012437,328.7
E05012438,698.8
E05012439,1175.9
E05012440,396.9
E05012441,1571.9
E05012442,4483.1
E05012443,233.3
E05012444,332.9
E05012445,1405.7
E05012446,60.1
E05012447,161.5
E05012448,503.9
E05012449,4666.7
E05012450,2550.5
E05012451,1774.5
E05012452,2270.8
E05012453,1535.2
E05012454,959.7
E05012455,438.8
E05012456,265.3
E05012457,3688.2
E05012458,3393.8
E05012459,4975.8
E05012460,3959.9
E05012461,192.7
E05012462,73.2
E05012463,2664.3
E05012464,100.8
E05012465,184.6
E05012466,2234.8
E05012467,367.1
E05012468,1187.6
E05012469,1269
E05012470,3506.5
E05012471,4763
E05012472,3318.2
E05012473,2325.2
E05012474,117.7
E05012475,2068.7
E05012476,2690.6
E05012477,3251.2
E05012478,633.1
E05012479,4292.1
E05012480,5131.4
E05012481,998.4
E05012482,1386.8
E05012483,306.9
E05012484,1005.8
E05012485,200.5
E05012486,5333.7
E05012487,560
E05012488,3551.9
E05012489,7145.5
E05012490,2735.6
E05012491,10333.7
E05012492,2693.3
E05012493,1807.3
E05012494,1218.1
E05012495,5033.2
E05012496,294
E05012497,4318.2
E05012498,300.4
E05012499,2244.1
E05012500,3522.8
E05012501,4037.4
E05012502,1521
E05012503,651.7
E05012504,1667.4
E05012505,4846.7
E05012506,137.7
E05012507,302.8
E05012508,2038.3
E05012509,1611.9
E05012510,2063.2
E05012511,5253.4
E05012512,701.3
E05012565,77.4
E05012566,72.8
E05012567,344.1
E05012568,63.5
E05012569,76.2
E05012570,398.9
E05012571,112.3
E05012572,70.1
E05012573,207.4
E05012574,177.9
E05012575,1532.1
E05012576,383.6
E05012577,599.7
E05012578,112.3
E05012579,156.6
E05012580,49.5
E05012581,76.2
E05012582,51.2
E05012583,587.3
E05012584,137.8
E05012585,6403.7
E05012586,1311.1
E05012587,1978.2
E05012588,1292
E05012589,81.6
E05012590,97.4
E05012591,196
E05012592,230.2
E05012593,3310.9
E05012594,116.9
E05012595,1904.1
E05012596,78.6
E05012597,403.8
E05012598,102.3
E05012599,42.2
E05012600,64.9
E05012601,135.2
E05012602,49.5
E05012603,65.4
E05012604,192
E05012605,101.8
E05012606,72.3
E05012607,66.6
E05012608,86.6
E05012609,2694.8
E05012610,45
E05012611,2206.7
E05012612,56.2
E05012613,187.9
E05012614,79.5
E05012615,452.5
E05012616,175.1
E05012617,92.2
E05012618,133
E05012619,1851.9
E05012620,1665.9
E05012621,5446.3
E05012622,2322.3
E05012623,2922.6
E05012624,1792.5
E05012625,4385.8
E05012626,102.5
E05012627,3073.2
E05012628,981.5
E05012629,1648.9
E05012630,3475.1
E05012631,2180.6
E05012632,729.9
E05012633,34.6
E05012634,169
E05012635,27.3
E05012636,57.7
E05012637,89.9
E05012638,118.5
E05012639,38.7
E05012640,77.1
E05012641,2495.8
E05012642,823.8
E05012643,1044.5
E05012644,80.8
E05012645,607.2
E05012646,57.8
E05012647,3424.6
E05012648,2018.1
E05012649,3270.2
E05012650,802.3
E05012651,6508.3
E05012652,8863
E05012653,6961.2
E05012654,1666.5
E05012655,931.5
E05012656,1475.5
E05012657,2553.4
E05012658,2967
E05012659,370.5
E05012660,2520
E05012661,7515.9
E05012662,2013.2
E05012663,2638
E05012664,2136.8
E05012665,2917.9
E05012666,2476.2
E05012667,6521.3
E05012668,2335.4
E05012669,2776.2
E05012670,5219.7
E05012671,4056.8
E05012672,3810.2
E05012673,4550.8
E05012674,3945.6
E05012675,4315.6
E05012676,3964.7
E05012677,2893.5
E05012678,4526.4
E05012679,6173.5
E05012680,5204.3
E05012681,8753.1
E05012682,48.2
E05012683,112.6
E05012684,52.7
E05012685,2531.3
E05012686,510.8
E05012687,29.6
E05012688,83
E05012689,35.6
E05012690,498.5
E05012691,831.1
E05012692,846.1
E05012693,67.1
E05012694,43.3
E05012695,94.9
E05012696,3223.8
E05012697,2161.1
E05012698,3379.3
E05012699,36.9
E05012700,893.2
E05012701,980
E05012702,180.5
E05012703,63.9
E05012704,1159.9
E05012705,727.7
E05012706,290
E05012707,34.7
E05012708,4890.2
E05012709,1116.7
E05012710,53.8
E05012711,2174.7
E05012712,3641
E05012713,318
E05012714,2035.9
E05012715,1427.5
E05012716,45.3
E05012717,1653.9
E05012718,29.1
E05012719,108.7
E05012720,49.7
E05012721,204
E05012722,842.1
E05012723,588.2
E05012724,1321.1
E05012725,161.8
E05012726,618.5
E05012727,742.8
E05012728,67.1
E05012729,3915
E05012730,2621.6
E05012731,54
E05012732,77.9
E05012733,40.6
E05012734,131.5
E05012735,597.5
E05012736,66.5
E05012737,86.8
E05012738,3298.4
E05012739,459.5
E05012740,52.9
E05012741,1213.8
E05012742,66.7
E05012743,2291.8
E05012744,125
E05012745,4049.2
E05012746,37.1
E05012747,2591.1
E05012748,571.4
E05012749,3256.7
E05012750,108.4
E05012751,325.4
E05012752,732.7
E05012753,155.8
E05012754,1613.9
E05012755,53
E05012756,1944.9
E05012757,876.4
E05012758,174.5
E05012759,1883.9
E05012760,99.9
E05012761,1549.7
E05012762,32.5
E05012763,2754.2
E05012764,34.9
E05012765,79.7
E05012766,83.5
E05012767,2843.6
E05012768,138.8
E05012769,101
E05012770,49.2
E05012771,111.3
E05012772,1147.6
E05012773,195.5
E05012774,2840.8
E05012775,1525.4
E05012776,2965.7
E05012777,1682.9
E05012778,2037.1
E05012779,2399.5
E05012780,71.3
E05012781,569.9
E05012782,168.5
E05012783,73
E05012784,95.8
E05012785,65.5
E05012786,3831.9
E05012787,425.6
E05012788,700.8
E05012789,2785.7
E05012790,1485.9
E05012791,2653.5
E05012792,1507.4
E05012793,650.4
E05012794,65
E05012795,33.4
E05012796,59
E05012797,2869.1
E05012798,1135.2
E05012799,178.5
E05012800,155.8
E05012801,132.2
E05012802,2989.8
E05012803,2960.8
E05012804,46.8
E05012805,37.3
E05012841,704
E05012842,1202.8
E05012843,533.5
E05012844,170.5
E05012845,4567.8
E05012846,5983.7
E05012847,171.7
E05012848,1042.2
E05012849,76.3
E05012850,603.4
E05012851,76.7
E05012852,275.6
E05012853,1979.8
E05012854,237.4
E05012855,115.4
E05012856,321.7
E05012857,3756
E05012858,239.9
E05012859,118.5
E05012860,199.3
E05012861,110.3
E05012862,1460.4
E05012863,3312.2
E05012864,2777.4
E05012865,1725.7
E05012866,2746
E05012867,201.1
E05012868,7350.7
E05012869,1308.2
E05012870,2108.1
E05012871,920.2
E05012872,1230.6
E05012873,503.1
E05012874,2146.8
E05012875,974.3
E05012876,1967.8
E05012877,777.4
E05012878,907.1
E05012879,497.7
E05012880,3743.1
E05012881,2220.5
E05012882,2571
E05012883,1880.1
E05012884,1010.9
E05012885,1406.4
E05012886,4271.9
E05012887,4089.9
E05012888,2491
E05012889,1599.4
E05012890,1960.2
E05012891,3691.2
E05012892,2548.6
E05012893,2920
E05012894,859.2
E05012895,315.4
E05012896,2094.5
E05012897,817.1
E05012898,634.3
E05012899,389.3
E05012900,1626.6
E05012901,3725.3
E05012902,1972.6
E05012903,4569.4
E05012904,1960.9
E05012905,2789.6
E05012906,5258.5
E05012907,4068.6
E05012908,6111.5
E05012909,7685.2
E05012910,3877.4
E05012911,5857.8
E05012912,3984.1
E05012913,3867.8
E05012914,6829.7
E05012915,4634.5
E05012916,2428.6
E05012917,4525.8
E05012918,4606.6
E05012919,620.7
E05012920,5139.6
E05012921,5448.1
E05012922,1408.7
E05012923,3993.9
E05012924,5304
E05012925,3481.5
E05012926,2302.2
E05012927,109.5
E05012928,3115.5
E05012929,3145.6
E05012930,2673.4
E05012931,2521.1
E05012932,94.8
E05012933,93.2
E05012934,41.9
E05012935,230
E05012936,258.1
E05012937,922.1
E05012938,1555.2
E05012939,2544.5
E05012953,85.1
E05012954,96.5
E05012955,140.5
E05012956,420.9
E05012957,211.3
E05012958,65.1
E05012959,65.8
E05012960,127.9
E05012961,62.8
E05012962,1829.5
E05012963,3952
E05012964,114.1
E05012965,284.9
E05012966,1935.6
E05012967,2147
E05012968,1305.3
E05012969,71
E05012970,2927.6
E05012971,3723.1
E05012972,393.3
E05012973,589.9
E05012974,957
E05012975,66
E05012976,460.2
E05012977,256.2
E05012978,2022.3
E05012979,649.9
E05012980,80.1
E05012981,2891.9
E05012982,5241.9
E05012983,1968.1
E05012984,1303.4
E05012985,2686.8
E05012986,416.7
E05012987,50.4
E05012988,760.9
E05012989,2695.7
E05012990,1251.6
E05012991,108.4
E05012992,167.6
E05012993,429.4
E05012994,682.5
E05012995,814.6
E05012996,1837.1
E05012997,584.7
E05012998,2408.6
E05012999,1036.8
E05013000,346.7
E05013001,1493.5
E05013002,1236.1
E05013003,493.1
E05013004,1429.7
E05013005,2073.5
E05013006,538.3
E05013007,1536
E05013008,1611.6
E05013009,977.4
E05013010,4329.6
E05013011,2517.3
E05013012,1005
E05013013,2341.3
E05013014,805.6
E05013015,417.4
E05013016,1097
E05013017,3226.5
E05013018,5433.4
E05013019,10529.6
E05013020,924.2
E05013021,6723.8
E05013022,765.1
E05013023,4983.3
E05013024,4762.9
E05013025,1349.4
E05013026,4894.1
E05013027,3587.1
E05013028,4999.5
E05013029,2057.9
E05013030,4086.7
E05013031,4930.6
E05013032,3370.3
E05013033,4199.3
E05013034,3027
E05013035,3091.8
E05013036,4535.3
E05013037,2782.6
E05013038,2895.6
E05013039,2722.9
E05013040,331.5
E05013041,4832
E05013042,676
E05013043,1955.9
E05013044,3272.4
E05013045,2752.9
E05013046,227.1
E05013047,692.3
E05013048,3701.6
E05013049,5344.4
E05013050,2760.7
E05013051,6752.1
E05013052,2699.1
E05013053,2439
E05013054,5432.2
E05013055,3714.9
E05013056,6640.5
E05013057,4855.6
E05013058,2343.5
E05013059,6748.1
E05013060,2710.6
E05013061,6855.7
E05013062,1999.8
E05013063,5782.9
E05013064,248.9
E05013065,2062.2
E05013066,2604.4
E05013067,222.2
E05013068,2419.3
E05013069,1929.1
E05013070,867.6
E05013071,3004.4
E05013072,411.2
E05013073,1551.6
E05013074,854.3
E05013075,225.4
E05013076,306.4
E05013077,1115.4
E05013078,139.9
E05013079,157.4
E05013080,4435.2
E05013081,5244.2
E05013082,3226.7
E05013083,2530.8
E05013084,63.2
E05013085,4210
E05013086,2951
E05013087,2669.6
E05013088,78.3
E05013089,5952.8
E05013090,408.7
E05013091,4069.4
E05013092,677.8
E05013093,145.8
E05013094,140.9
E05013095,671.6
E05013096,5811.2
E05013097,2421.5
E05013098,10291.6
E05013099,4676.6
E05013100,6893
E05013101,4477.1
E05013102,7452.6
E05013103,4462.9
E05013104,3557.8
E05013105,2382.8
E05013106,3571.6
E05013107,3436.7
E05013108,6020.3
E05013109,1999
E05013110,6981.6
E05013111,1038.4
E05013112,5052
E05013113,4723.9
E05013114,5999
E05013115,6269.8
E05013116,2356.4
E05013117,3543.2
E05013118,4877.7
E05013119,1450.4
E05013120,2931.5
E05013121,1632.4
E05013122,326.1
E05013123,3754.7
E05013124,5803.7
E05013125,3621.5
E05013126,4150.3
E05013127,5425.3
E05013128,5781.1
E05013129,945
E05013130,194.4
E05013131,5452.8
E05013132,156.4
E05013133,130.4
E05013134,396
E05013135,965.4
E05013136,805.6
E05013137,420.9
E05013138,237.4
E05013139,125
E05013140,517.3
E05013141,425.8
E05013142,2063.5
E05013143,509.8
E05013144,588
E05013145,389.8
E05013146,86.3
E05013147,459.1
E05013148,76.3
E05013149,2250
E05013150,609.3
E05013151,159.4
E05013152,898
E05013153,1887.3
E05013154,334.7
E05013155,180.9
E05013156,167.9
E05013157,2481.9
E05013158,405.7
E05013159,168.1
E05013160,3798
E05013161,449.2
E05013162,1099.4
E05013163,6469.3
E05013164,1442
E05013165,419.5
E05013166,510.2
E05013167,181.1
E05013168,125.9
E05013169,4605
E05013170,4571.4
E05013171,1708.5
E05013172,2741.7
E05013173,4376.2
E05013174,1454.8
E05013175,329.8
E05013176,608.6
E05013177,2209.9
E05013178,4851.1
E05013179,1364.9
E05013180,3102.1
E05013181,2093.3
E05013182,3250.5
E05013183,4587.5
E05013184,1247.8
E05013185,2545.8
E05013186,1122
E05013187,280.9
E05013188,76.1
E05013189,1307.1
E05013190,135
E05013191,78.6
E05013192,273.4
E05013193,352.8
E05013194,1329.3
E05013195,164.9
E05013196,1582
E05013197,1483.8
E05013198,443.2
E05013199,181.7
E05013200,460.8
E05013201,217.2
E05013202,154.1
E05013203,4476.7
E05013204,2809.5
E05013205,1080.5
E05013206,334.5
E05013207,223.6
E05013208,1307.2
E05013209,1832.7
E05013210,1685.5
E05013211,6802.3
E05013212,3693.3
E05013213,2603.4
E05013214,454.6
E05013215,5624
E05013216,231.7
E05013217,4196.4
E05013218,3308.4
E05013219,217.7
E05013220,184
E05013221,737.2
E05013222,2215.2
E05013223,723.8
E05013224,216.6
E05013225,293.1
E05013226,207.3
E05013227,4877.6
E05013228,2978.5
E05013229,3111.7
E05013230,3349.7
E05013231,69.8
E05013232,380.4
E05013233,187.7
E05013234,4031.1
E05013235,1048.2
E05013236,72.6
E05013237,2545.3
E05013238,3845.3
E05013239,8386.2
E05013240,4774.3
E05013241,2323.2
E05013242,2355.6
E05013243,148
E05013244,62.2
E05013245,177.2
E05013246,7155.6
E05013247,2396.4
E05013248,623
E05013249,2132.2
E05013250,149.7
E05013251,2330.2
E05013252,3978.5
E05013253,3605.2
E05013254,2366.4
E05013255,151.1
E05013256,5863.4
E05013257,4151.3
E05013258,3979
E05013259,98.4
E05013260,98.2
E05013261,171.6
E05013262,1031.8
E05013263,1869.5
E05013264,4551.8
E05013265,62.4
E05013266,1858.5
E05013267,4188.8
E05013268,364.7
E05013269,87.6
E05013270,1019.1
E05013271,455.6
E05013273,3475.7
E05013274,1047.5
E05013275,1198.6
E05013276,279.7
E05013277,283.3
E05013278,3220.7
E05013279,3622.2
E05013280,404.4
E05013281,42.3
E05013282,134.8
E05013284,2587.3
E05013286,6773.7
E05013288,154.4
E05013289,411.5
E05013290,204.3
E05013291,503.7
E05013292,154.1
E05013293,2539.5
E05013295,119.9
E05013297,99.4
E05013298,49.2
E05013301,1106.8
E05013302,897.1
E05013303,127.1
E05013305,115.9
E05013306,104.6
E05013307,51.5
E05013308,100.1
E05013309,51.7
E05013311,141.3
E05013312,66
E05013313,207.3
E05013314,2460
E05013315,1397.6
E05013317,87.7
E05013319,329.5
E05013320,4937.2
E05013321,3313.1
E05013323,939.1
E05013324,165
E05013325,33.3
E05013327,118.8
E05013329,581.9
E05013330,1784.6
E05013331,156.6
E05013336,1002.6
E05013337,45.6
E05013338,72.1
E05013341,47
E05013346,213.5
E05013347,63.4
E05013348,2731.4
E05013349,2170.3
E05013350,126.7
E05013351,87.2
E05013353,2735.7
E05013354,1885.4
E05013355,2165.3
E05013356,504.2
E05013357,105.2
E05013358,74.3
E05013359,391.1
E05013360,850.2
E05013361,211.3
E05013362,55.7
E05013363,173.2
E05013364,65.6
E05013365,84.2
E05013366,7458.8
E05013367,3531.6
E05013368,557.6
E05013369,810.4
E05013370,1872.2
E05013371,267.9
E05013372,115.8
E05013373,374.1
E05013374,1601.1
E05013375,1994.7
E05013376,1575.9
E05013377,1194.8
E05013378,466.8
E05013379,94.4
E05013380,4790.1
E05013381,2910.1
E05013382,1499.4
E05013383,1957.5
E05013384,391.2
E05013385,2212.4
E05013386,5707.8
E05013387,4830
E05013388,2332.2
E05013389,4089.4
E05013390,1197.2
E05013391,2731.2
E05013392,3180.6
E05013393,651.8
E05013394,570.4
E05013395,713.4
E05013396,487.7
E05013397,358.8
E05013398,44.8
E05013399,67.2
E05013400,323.5
E05013401,2580.9
E05013402,390.5
E05013403,62.8
E05013405,165.6
E05013406,1078.4
E05013407,1364.2
E05013408,52.1
E05013409,143.7
E05013410,58.2
E05013411,3206.4
E05013412,5868.5
E05013413,3353
E05013414,51.1
E05013415,195.2
E05013416,3188.4
E05013417,3040.9
E05013418,2504.8
E05013419,2479.3
E05013420,1354.4
E05013421,1469.4
E05013422,1143.5
E05013423,4911.2
E05013424,2106.9
E05013425,1134.3
E05013426,144.2
E05013427,131.9
E05013428,2403.2
E05013429,1561.5
E05013430,83.7
E05013431,1465.1
E05013432,76.3
E05013433,2243.4
E05013434,92.8
E05013435,25.2
E05013436,635
E05013437,235.2
E05013438,82.1
E05013439,1201.5
E05013440,63.4
E05013441,142.4
E05013442,2509.7
E05013443,125.4
E05013444,80.8
E05013446,3935
E05013447,3786.3
E05013448,328.6
E05013449,129.2
E05013450,69.2
E05013451,75.7
E05013452,34.8
E05013453,380.6
E05013455,41.5
E05013457,200.3
E05013458,126.9
E05013459,222.2
E05013460,1586.3
E05013461,236.1
E05013462,1726.6
E05013463,2617.5
E05013464,2869.2
E05013465,1152.9
E05013466,2495.7
E05013467,4390.4
E05013468,1221.8
E05013469,3659.4
E05013470,58.4
E05013471,193.2
E05013472,74.6
E05013473,693.5
E05013474,549.5
