WD22CD,WD22NM,mean
E05014098,Brixton Windrush,0.25969828417940866
E05014099,Clapham Common & Abbeville,0.41055984157135467
E05014100,Clapham East,0.21729466139203327
E05014101,Clapham Park,0.3733022145423531
E05014102,Clapham Town,0.29936872934518044
E05014103,Gipsy Hill,0.562749421855962
E05014104,Herne Hill & Loughborough Junction,0.4502415053473892
E05014105,Kennington,0.37562227374976964
E05014106,Knight's Hill,0.4135406637378608
E05014107,Myatt's Fields,0.35272591535753806
E05014108,Oval,0.2177365172372696
E05014109,St Martin's,0.4242786760031628
E05014110,Stockwell East,0.35344899976755306
E05014111,Stockwell West & Larkhall,0.3541672101962761
E05014112,Streatham Common & Vale,0.431771047340878
E05014113,Streatham Hill East,0.4707231719521943
E05014114,Streatham Hill West & Thornton,0.35346393343665194
E05014115,Streatham St Leonard's,0.3143755602236277
E05014116,Streatham Wells,0.480078345306858
E05014117,Vauxhall,0.2168133319472633
E05014118,Waterloo & South Bank,0.1722398880082147
E05014119,West Dulwich,0.5604881126232364
E09000001,City of London,0.03448881423290212
